b1_a,b1_b,b3_a,b3_b,gap1_vox,gap3_vox,opening_vox,axis_dip_deg,z_mid,r_bond1_vox,connected1,outcome,crack_frac3,neck_severed3,q_crack3
216,218,164,162,1.0,1.0,0.0,86.65201282718999,608.29166151106,26.51090773047596,True,survived,0.0,0.0,
216,224,164,172,1.0,1.0,0.0,76.70437092414436,614.4885300836588,31.41781273507013,True,survived,0.0,0.0,
216,225,164,173,1.0,1.0,0.0,72.89698849111866,616.7375611635994,26.77375326109316,True,survived,0.0,0.0,
216,235,164,180,1.0,1.0,0.0,58.58748139829383,625.2375252665574,30.22497929440944,True,survived,0.0,0.0,
216,243,164,190,1.0,1.0,0.0,12.91906881358137,641.663882056765,28.05673445952886,True,survived,0.0,0.0,
217,225,163,173,10.59110991546882,11.224972160321824,0.6338622448530042,77.73089180289426,618.2945683495736,19.67396303746374,True,survived,0.0,0.0,
217,228,163,178,1.0,1.0,0.0,70.23020047196255,621.3682769894151,26.28178938007886,True,survived,0.0,0.0,
217,242,163,189,1.0,1.0,0.0,31.70431668630377,640.141314873931,30.40348515347752,True,survived,0.0,0.0,
218,225,162,173,1.0,1.0,0.0,76.51112646587193,618.8512214128838,23.809869955405706,True,survived,0.0,0.0,
218,233,162,176,1.0,1.0,0.0,60.36519283396844,627.9766050943539,29.392057279183568,True,survived,0.0,0.0,
218,247,162,194,3.3166247903554,3.47213595499958,0.15551116464418024,27.648800754678856,643.8168767358356,26.43274863069334,True,survived,0.0,0.0,
219,228,169,178,1.0,1.0,0.0,71.20957747509657,621.9190706826596,23.13177292545801,True,survived,0.0,0.0,
219,231,169,181,1.0,1.0,0.0,66.65091351178252,624.8082159727201,30.09304946649449,True,survived,0.0,0.0,
219,240,169,192,1.0,1.0,0.0,37.36137210408327,638.7204084050045,32.703535245865034,True,survived,0.0,0.0,
219,244,169,196,8.126822193908446,7.4852813742385695,-0.641540819669876,38.63328415556612,641.0804529794832,25.550999521798648,True,survived,0.0,0.0,
222,226,161,170,1.0,1.0,0.0,76.83464006866512,626.6646103507246,33.681692866586,True,survived,0.0,0.0,
222,238,161,184,1.0,1.0,0.0,48.48148503769769,641.8259584840675,37.07373852933648,True,survived,0.0,0.0071813285457809,
225,242,173,189,3.47213595499958,3.1815405503520555,-0.29059540464752454,54.78149206064218,649.1438675897805,25.81128806903433,True,survived,0.0,0.0,
225,243,173,190,1.0,1.0,0.0,47.87441286633253,652.2234419585888,22.92443286298351,True,survived,0.0,0.0,
225,247,173,194,1.0,1.0,0.0,47.77494866184445,652.262776388375,23.09734550211416,True,survived,0.0,0.0,
226,230,170,171,1.0,1.0,0.0,89.34995128572088,634.207708351233,28.47341356616932,True,survived,0.0,0.0,
224,231,172,181,9.498655478055456,10.489125293076055,0.9904698150205995,78.52907982017862,631.0109439153844,27.891743614073043,True,survived,0.0,0.0,
224,249,172,200,1.0,1.0,0.0,31.126150040455556,654.2173282831803,35.95795819674078,True,survived,0.0,0.0,
225,228,173,178,1.0,1.0,0.0,85.10844696780723,630.3708297052646,25.33833144531632,True,survived,0.0,0.0,
225,240,173,192,1.0,1.0,0.0,55.949985362054,647.1721674276095,27.30351174194334,True,survived,0.0,0.0,
228,232,178,179,1.0,1.0,0.0,84.32591495853738,636.8737214783844,23.84326858306659,True,survived,0.0,0.0,
226,248,170,197,1.0,4.65685424949238,3.6568542494923797,48.17187243512394,656.9754540525216,28.04538694259979,True,survived,0.0,0.0,
228,240,178,192,1.0,1.0,0.0,58.49614187634092,650.2458760674508,27.05169917651264,True,survived,0.0,0.0,
228,244,178,196,1.0,1.0,0.0,56.83511751671087,652.6059206419295,24.43663942690957,True,survived,0.0,0.0,
228,252,178,201,1.0,1.0,0.0,28.38135604438873,663.5500259003215,27.239316156879124,True,survived,0.0,0.0,
229,241,182,198,4.977725364273731,5.414213562373095,0.43648819809936423,58.55047883254457,654.430027595713,24.95861469035648,True,survived,0.0,0.0,
229,244,182,196,1.0,1.0,0.0,57.94943644506719,652.8327314619073,28.54598585844434,True,survived,0.0,0.0,
229,254,182,208,1.0,1.0,0.0,5.352502145573027,670.8880494312702,32.56209807242474,True,survived,0.0,0.0,
230,236,171,175,1.0,1.0,0.0,78.93522940498346,640.427800965022,30.979094674378864,True,survived,0.0,0.0066371681415929,
230,248,171,197,7.135175045001725,1.0,-6.135175045001725,54.486856408661765,656.5883933904079,22.05396803500069,True,survived,0.0,0.0,
