bead_a,bead_b,r_a_vox,r_b_vox,gap_vox,gap_um,dsum_min,z_mid,axis_dip_deg,lens_vox,lens_mm3,binder_vox,pore_vox,crack_vox,binder_frac,pore_frac,crack_frac,connected,bond_area_vox,r_bond_vox,r_bond_over_R,neck_binder_vox,neck_crack_vox,neck_severed,q_crack_med,q_binder_med,q_pore_med,dq_paired,cls
26,34,39.625850640457486,33.63389748699761,1.0,24.7660229,2.0,131.93260409508486,89.84155919913148,2875,0.0436723598207442,2619,227,29,0.9109565217391304,0.0789565217391304,0.0100869565217391,True,1730.0,23.466488938440666,0.6406379912094258,1892,438,0.1879828326180257,0.4449944320643648,0.2898979485566356,0.4142135623730951,0.1550964835077292,intact
26,40,39.625850640457486,35.94981371345634,14.0,346.7243206,15.0,141.11065230653713,77.05760572446619,30627,0.4652359527756294,10571,14661,5395,0.3451529696019851,0.4786952688803996,0.1761517615176151,True,18.0,2.393653682408596,0.0633445621119342,1479,285,0.1615646258503401,0.3567891723253309,0.1333333333333333,0.3560760456342907,0.2234558389919975,cohesive
26,54,39.625850640457486,33.860011693756185,1.0,24.7660229,2.0,157.35781516926028,50.86326651812283,2826,0.0429280309055385,2705,30,91,0.9571832979476292,0.0106157112526539,0.0322009907997169,True,2495.0,28.18125557934844,0.7669844153472706,2519,1161,0.3154891304347826,0.4142135623730951,0.304845440523399,0.3927409831932979,0.109368121849696,intact
29,61,34.4252307996975,34.086570446732345,1.0,24.7660229,2.0,163.7913644661045,17.33746345825835,2666,0.0404975691416014,2607,37,22,0.9778694673668415,0.0138784696174043,0.0082520630157539,True,2321.0,27.180824966004582,0.7934640301818361,2734,1168,0.2993336750384418,0.4248680190890256,0.3090169943749474,0.4142135623730951,0.1158510247140782,intact
30,32,34.113465564309394,37.277980052643976,9.0,222.8942061,10.0,125.27844667705564,84.43950407847062,11228,0.170557654284284,6141,3421,1666,0.5469362308514428,0.3046847167794799,0.1483790523690773,True,801.0,15.967661658277216,0.4473270297382902,1511,200,0.1168907071887784,0.3699708355423042,0.2,0.3757527116952358,0.1699708355423042,cohesive
30,40,34.113465564309394,35.94981371345634,10.051815009825804,248.9434807199096,11.051815009825804,139.6614367829415,74.28985527258826,8847,0.1343893451596954,8140,469,238,0.9200859048264948,0.053012320560642,0.0269017746128631,True,2105.0,25.885175495191827,0.738908477080272,2110,221,0.0948090948090948,0.4117637076468715,0.2517564787261065,0.3673677887146507,0.1600072289207649,cohesive
30,43,34.113465564309394,35.686945990301986,1.0,24.7660229,2.0,142.26339930532134,69.07303556694923,2599,0.0394798132779528,2583,16,0,0.993843786071566,0.006156213928434,0.0,True,2398.0,27.62801308579265,0.7916289451725276,2459,137,0.0527734976887519,,0.3090169943749474,0.4672514169971266,,intact
31,40,34.82467772811083,35.94981371345634,1.0,24.7660229,2.0,143.97827813344054,79.70535650563997,3041,0.0461939639008289,3039,1,1,0.9993423216047352,0.0003288391976323,0.0003288391976323,True,1267.0,20.08229632773261,0.5675009715700454,1325,33,0.024300441826215,0.4270509831248423,0.3090169943749474,0.3090169943749474,0.1180339887498949,intact
31,55,34.82467772811083,34.357950879620255,1.0,24.7660229,2.0,160.79263759084074,46.94012601591948,2816,0.0427761270452924,2816,0,0,1.0,0.0,0.0,True,1812.0,24.01619274083693,0.6942839040421529,1853,65,0.0338894681960375,,0.3090169943749474,,,intact
31,56,34.82467772811083,33.375151318809685,1.0,24.7660229,2.0,162.04488435517396,45.23742075542519,2552,0.0387658651347962,2456,79,17,0.962382445141066,0.0309561128526645,0.0066614420062695,True,1638.0,22.834000822655877,0.6696204709529816,1797,431,0.1934470377019748,0.4415184401122529,0.3090169943749474,0.4340578300578996,0.1325014457373055,intact
31,65,34.82467772811083,34.27300445686583,1.0,24.7660229,2.0,169.32524416832797,23.48143964853215,2599,0.0394798132779528,2599,0,0,1.0,0.0,0.0,True,1417.0,21.23782259843112,0.6147188133337613,1459,360,0.1979109400769653,,0.3090169943749474,,,intact
30,44,34.113465564309394,34.0217246566022,2.146264369941973,53.15443253543696,3.146264369941973,144.71383727431328,64.26936406894932,3148,0.0478193352054618,2818,244,86,0.8951715374841169,0.0775095298602287,0.0273189326556543,True,1654.0,22.945251180756117,0.6735213068712886,2004,526,0.2079051383399209,0.4271966572963435,0.2742918851774317,0.4253147834742252,0.1529047721189117,intact
30,52,34.113465564309394,34.21341964782566,1.0,24.7660229,2.0,155.5494757031169,39.64702372709042,2456,0.037307588076434,2422,29,5,0.9861563517915308,0.0118078175895765,0.0020358306188925,True,2025.0,25.38853125964903,0.7431490892882076,2040,223,0.098541758727353,0.4449944320643648,0.3090169943749474,0.4340578300578996,0.1359774376894174,intact
30,68,34.113465564309394,35.1236786136218,8.222125139210444,203.62933948435156,9.222125139210444,166.29416337427918,20.227869925322867,6251,0.0949551030398164,4711,1055,485,0.7536394176931691,0.1687729963205887,0.0775875859862422,True,971.0,17.58063990543179,0.507838389759452,1050,234,0.1822429906542056,0.3582711418945161,0.2178597088112806,0.3719210492142398,0.1404114330832354,cohesive
31,34,34.82467772811083,33.63389748699761,1.0,24.7660229,2.0,134.80022992198826,85.37038149374457,2625,0.0398747633145925,2623,2,0,0.9992380952380951,0.0007619047619047,0.0,True,1803.0,23.9564756337274,0.6998823904369057,1961,372,0.1594513501928847,,0.3090169943749474,0.3715374122164235,,intact
36,38,33.67885841776392,33.75976620877764,4.65685424949238,115.33175898489058,5.65685424949238,144.09605358628073,89.71770743649327,4406,0.0669288408244171,4406,0,0,1.0,0.0,0.0,True,2531.0,28.38383909782421,0.8417680299681941,2676,3,0.0011198208286674,,0.2798057840438667,,,intact
36,75,33.67885841776392,35.38795975311981,6.4031242374328485,158.57992149580696,7.403124237432848,180.96885542560491,20.47096196157037,5416,0.0822711307092698,5416,0,0,1.0,0.0,0.0,True,3635.0,34.015532279799466,0.9850036003001884,3635,54,0.01463811330984,,0.270658722346124,,,intact
39,82,35.71522898711664,33.3145312929986,10.360566425675607,256.5900253552532,11.360566425675607,184.2424731023928,24.9880659026532,9032,0.1371995665742477,7484,1548,0,0.8286093888396812,0.1713906111603188,0.0,True,2911.0,30.440106417044845,0.8819415363322199,2911,0,0.0,,0.2380067155369107,0.353219120813669,,intact
40,65,35.94981371345634,34.27300445686583,1.0,24.7660229,2.0,175.72871265387045,40.59269856213937,3231,0.0490801372455042,3231,0,0,1.0,0.0,0.0,True,2985.0,30.824584510721557,0.8779079311786651,3041,101,0.0321451304901336,,0.3090169943749474,,,intact
