b1_a,b1_b,b3_a,b3_b,gap1_vox,gap3_vox,opening_vox,axis_dip_deg,z_mid,r_bond1_vox,connected1,outcome,crack_frac3,neck_severed3,q_crack3
28,40,42,67,2.23606797749979,5.741657386773941,3.505589409274151,66.08749872046432,461.0236225916351,27.028155482603687,True,survived,0.0,0.0,
28,45,42,72,7.0670198723450905,33.19767725663704,26.13065738429195,56.78176329744435,467.77275371170265,24.00293511203705,True,separated,,,
29,35,35,46,1.0,72.62277043740511,71.62277043740511,81.00422191408525,454.7314664476887,35.624451100540114,True,separated,,,
29,54,35,57,1.0,1.0,0.0,35.17243989880079,477.75859859229,31.30616775588944,True,survived,0.0,0.0,
31,34,4,29,8.018397960625059,40.13627406181871,32.11787610119365,83.79689052034543,455.30286033807965,23.55449281174076,True,separated,,,
31,44,4,77,4.196152422706632,35.90074025621351,31.704587833506878,59.71253123142507,469.8420067307924,26.1360482045472,True,separated,,,
31,45,4,72,1.0,25.05163644697246,24.05163644697246,57.63122938476285,470.039576512948,26.14213697532393,True,separated,,,
32,40,53,67,9.1104335791443,19.24453455347605,10.134100974331751,73.75788647927419,464.08534847686735,27.982893345973448,True,separated,,,
32,48,53,39,1.0,1.0,0.0,53.19485159507552,473.230196588695,34.262616074167774,True,survived,0.0,0.0632591093117408,
34,61,29,52,1.0,1.0,0.0,15.796507367392318,492.5389643278768,30.77290872499344,True,survived,0.0,0.0762852404643449,
35,45,46,72,1.0,22.66626438620885,21.66626438620885,65.37111138847791,474.6436515929014,29.47856830447755,True,separated,,,
33,57,41,54,1.0,5.324555320336759,4.324555320336759,35.76192219306678,479.2095813267895,31.870469824156597,True,survived,0.0,0.0,
34,44,29,77,9.86645922562615,65.22617490923443,55.35971568360828,68.83197314321767,474.0642935211711,23.083560155913247,True,separated,,,
37,41,22,55,1.7320508075688772,1.0,-0.7320508075688772,69.26524712038169,471.39116083268,30.230244511642027,True,survived,0.0,0.0,
37,51,22,51,1.0,14.039398594047817,13.039398594047817,54.101609849029096,479.8190702844937,29.174657421389824,True,separated,,,
39,60,33,49,1.0,33.00561146401526,32.00561146401526,50.60262958877155,491.7188194189416,33.31108318918336,True,separated,,,
