b1_a,b1_b,b3_a,b3_b,gap1_vox,gap3_vox,opening_vox,axis_dip_deg,z_mid,r_bond1_vox,connected1,outcome,crack_frac3,neck_severed3,q_crack3
73,278,71,258,1.0,1.0,0.0,25.6906963915838,977.8987477528276,34.3368580162012,True,survived,0.0,0.1025768087215064,
74,97,78,187,3.414213562373095,4.0197648378370845,0.6055512754639896,31.274952924399518,524.0917342266237,27.67981026026704,True,survived,0.0,0.0752383406338572,
74,116,78,101,1.0,1.0,0.0,60.410920277861166,473.4083403733016,33.43983597692514,True,survived,0.0,0.0,
74,265,78,83,5.324555320336759,29.482625583486907,24.158070263150147,34.12162594579398,459.7159255384372,27.85177180414018,True,separated,,,
75,146,86,129,1.0,1.7320508075688772,0.7320508075688772,61.23316888200424,721.0079021290007,29.136445672939757,True,survived,0.0112089671737389,0.1065326633165829,0.2865991713278274
75,241,86,236,1.0,1.0,0.0,52.44101993409152,725.3228861546402,27.994266194785187,True,survived,0.0,0.0758258258258258,
75,245,86,235,1.0,1.0,0.0,58.27552287272928,684.0158774513156,30.314363615497584,True,survived,0.0,0.0474166121648136,
75,276,86,202,7.717797887081348,7.613903745752154,-0.10389414132919406,36.76393329399527,670.4795003952024,20.042631473036263,True,survived,0.000183755972069,0.2039151712887439,0.3114213926323542
76,120,31,93,1.0,1.0,0.0,27.35004617066944,724.390216634092,27.045815174447064,True,survived,0.0804804804804804,0.0895819508958195,0.407669683062202
76,169,31,120,1.0,31.591854734097176,30.591854734097176,69.85047793225324,744.6721696867851,27.483619847358813,True,separated,,,
76,274,31,94,1.0,1.0,0.0,30.261700474110675,726.4734578081222,24.33220886606579,True,survived,0.0,0.1467497080576099,
78,121,248,112,1.0,26.250039878031856,25.250039878031856,77.38842448336847,681.8082922355163,27.9544409813755,True,separated,,,
78,175,248,77,1.0,30.054094408024923,29.054094408024923,45.34808196875824,699.0696754840008,32.129098351712784,True,separated,,,
78,180,248,183,6.164414002968976,24.882910320376666,18.71849631740769,15.823218010097843,711.8169201571413,23.09045385777095,True,separated,,,
78,193,248,81,3.16227766016838,2.863703305156273,-0.29857435501210716,72.00801262649719,685.4123968549027,21.616635097022037,True,survived,0.0,0.0,
