Label	Zpos	Ypos	Xpos	Zdisp	Ydisp	Xdisp	Fzz	Fzy	Fzx	Fyz	Fyy	Fyx	Fxz	Fxy	Fxx	PSCC	error	iterations	returnStatus	deltaPhiNorm	LabelDilate
36.0000000	141.8465881	357.2938538	301.8697815	55.5364872	-81.6279000	-36.6848919	0.9963490	-0.0004875	0.0853726	-0.0083748	0.9946027	0.1034180	-0.0849623	-0.1037554	0.9909673	0.0000000	458.8326416	52.0000000	2.0000000	0.0009756	2.0000000
37.0000000	147.8359528	300.0081787	481.6913147	84.2369107	-56.6113854	27.6829780	0.9588932	0.1386676	-0.2475787	-0.1871799	0.9648310	-0.1845666	0.2132782	0.2233214	0.9511256	0.0000000	773.7752075	24.0000000	2.0000000	0.0009640	2.0000000
38.0000000	147.7915039	541.7237549	270.7489014	28.1982353	-12.7761845	-62.6286806	0.8688192	-0.3020025	0.3923618	0.4859053	0.3678111	-0.7928499	0.0951276	0.8794939	0.4663060	0.0000000	2017.5323486	69.0000000	2.0000000	0.0009728	2.0000000
39.0000000	151.2195740	384.4166565	160.9709473	75.1547167	-54.2983863	-33.4674651	0.9288962	0.1178961	0.3510731	-0.2512472	0.8970665	0.3635196	-0.2720784	-0.4258781	0.8629028	0.0000000	635.7404785	19.0000000	2.0000000	0.0009688	2.0000000
40.0000000	150.9888458	535.2604370	408.3773499	3.4363502	-14.9373220	-10.2319734	0.9928394	-0.1145465	0.0338975	0.0018264	-0.2691751	-0.9630895	0.1194429	0.9562551	-0.2670385	0.0000000	8281.5664062	25.0000000	2.0000000	0.0007945	2.0000000
41.0000000	154.8982391	409.5773315	256.0542297	42.9912131	-68.8467975	-40.4780741	0.8727051	0.3642697	-0.3251052	-0.4080514	0.9097925	-0.0759712	0.2681043	0.1989601	0.9426213	0.0000000	292.9828796	14.0000000	2.0000000	0.0008770	2.0000000
42.0000000	153.8776550	450.5382080	420.4318848	44.1771955	-27.3061169	-15.7536854	0.8298001	-0.3107764	0.4635189	0.2399097	0.9485776	0.2065040	-0.5038602	-0.0601543	0.8616881	0.0000000	295.3911133	300.0000000	1.0000000	0.0028426	2.0000000
43.0000000	157.9099426	500.1121521	208.3346558	66.2664874	-22.0013076	-31.5471511	0.9721885	0.0290248	0.2323941	0.0140306	0.9832903	-0.1815028	-0.2337790	0.1797155	0.9555363	0.0000000	488.8557129	300.0000000	1.0000000	0.0178330	2.0000000
44.0000000	159.0085907	215.2264404	368.3377686	89.0547731	-108.6587304	-79.7240763	0.9792449	-0.1448947	0.1417211	0.1458261	0.9893028	0.0038472	-0.1407625	0.0168993	0.9898992	0.0000000	8054.0815430	63.0000000	2.0000000	0.0008893	2.0000000
45.0000000	157.9988098	550.8291626	343.2828064	77.0778345	-29.7074516	2.2358576	0.8958551	0.1618928	0.4138048	-0.3486167	0.8335103	0.4286339	-0.2755178	-0.5282531	0.8031430	0.0000000	975.3064575	148.0000000	2.0000000	0.0009849	2.0000000
46.0000000	159.7677765	279.1901245	312.7172241	67.4019768	-64.9809103	-30.5617816	0.9242795	0.3472194	0.1585749	-0.3814786	0.8548851	0.3516327	-0.0134696	-0.3854998	0.9226096	0.0000000	234.9093323	38.0000000	2.0000000	0.0009985	2.0000000
47.0000000	168.2489319	364.6639709	500.8076172	63.3970772	-120.3575199	9.1331175	0.9755866	0.1575730	-0.1529756	-0.1551311	0.9875014	0.0278455	0.1554513	-0.0034344	0.9878376	0.0000000	5723.4956055	155.0000000	2.0000000	0.0008964	2.0000000
48.0000000	168.9747314	443.9907532	491.0491943	85.2487178	-19.3833429	4.5988102	0.9233634	-0.3469653	0.1643626	0.3024984	0.9211103	0.2450522	-0.2364207	-0.1765528	0.9554760	0.0000000	609.5701294	55.0000000	2.0000000	0.0009974	2.0000000
49.0000000	171.0385590	319.7698669	233.8813934	70.1755637	-87.8255825	-17.4738062	0.9950400	-0.0994250	-0.0031861	0.0280915	0.2501251	0.9678059	-0.0954272	-0.9630951	0.2516775	0.0000000	782.5836792	300.0000000	1.0000000	0.0112657	2.0000000
50.0000000	175.5773163	279.8930359	378.3266296	17.7761175	-28.9981642	-48.2460178	-0.0762146	-0.5182756	0.8518109	0.9768903	0.1322805	0.1678906	-0.1996916	0.8449215	0.4962167	0.0000000	2118.0485840	300.0000000	1.0000000	0.0029438	2.0000000
51.0000000	177.6716461	231.7294769	259.3889160	60.3668545	-112.2543421	-55.2489928	0.9743073	0.1844461	-0.1292475	-0.1572574	0.1463099	-0.9766594	-0.1612309	0.9718915	0.1715563	0.0000000	956.2532959	132.0000000	2.0000000	0.0009769	2.0000000
52.0000000	180.2373352	332.3010254	427.3859863	17.9508473	-53.8961222	32.6391528	0.8526193	0.4527296	0.2609142	-0.5124744	0.8220013	0.2483624	-0.1020307	-0.3454705	0.9328665	0.0000000	2163.8869629	275.0000000	2.0000000	0.0007459	2.0000000
53.0000000	180.2453003	484.4079285	365.0127258	83.2493972	-38.5191731	-9.2947638	-0.8053691	-0.5806261	0.1193896	-0.1847984	0.4373012	0.8801234	-0.5632319	0.6867612	-0.4594877	0.0000000	306.2043152	300.0000000	1.0000000	0.0032460	2.0000000
54.0000000	179.0593262	415.2942200	369.4982910	79.5274011	-54.3287393	2.6714949	0.8951955	0.4448083	0.0277585	-0.2395493	0.5327552	-0.8116576	-0.3758205	0.7199427	0.5834736	0.0000000	220.3395538	173.0000000	2.0000000	0.0009933	2.0000000
